Entry,User,EntryDates,EntryLinks,e_feel,e_city,e_town,e_neighborhood,e_intensity,e_guess
istanbul bahcelievlerden hissettim sanki pek izmir depremi gibi degil.,neredennereye,06.02.2017 06:54,https://eksisozluk.com/entry/66113387,1,istanbul,bahcelievler,,2,
canakkalede epey hissedilmistir,etorfin,06.02.2017 06:54,https://eksisozluk.com/entry/66113388,1,canakkale,,,3,
misil misil uyuyodum amk bu ne yaa,tafforeau,06.02.2017 06:54,https://eksisozluk.com/entry/66113391,,,,,,
tam 06.52'de canakkale merkezden de fena hissedilmistir. ne oluyo a.q. dedim.,grumman,06.02.2017 06:54,https://eksisozluk.com/entry/66113395,1,canakkale,merkez,,3,
bursa'da da hissedilmistir.,ozenti filozof,06.02.2017 06:55,https://eksisozluk.com/entry/66113399,1,bursa,,,2,
balikesir edremit'ten de epey hissedilmistir.,katil koyun,06.02.2017 06:55,https://eksisozluk.com/entry/66113400,1,balikesir,edremit,,3,
birkac saniye once cok kisa sureli gerceklesen ve hafif hafif bir besik sallanmasi biciminde kendini hissettiren deprem. sikinti. yer: guzelyali 5.3'mus-ege denizi merkezli,minnoklokumcuk,06.02.2017 06:55 ~ 06:59,https://eksisozluk.com/entry/66113401,1,izmir,konak,guzelyali,1,
bursa'da olu gibi uyuyan bunyeyi uyandirabilen depremdir. aklim gitti.,s d o,06.02.2017 06:55,https://eksisozluk.com/entry/66113402,1,bursa,,,4,
edirnede de hissedilmistir.,mishamoshi,06.02.2017 06:55,https://eksisozluk.com/entry/66113409,1,edirne,,,2,
bornova'dan da hissedilmistir. kisa da surmedi sanki?,calba,06.02.2017 06:55,https://eksisozluk.com/entry/66113411,1,izmir,bornova,,2,
"izmir, canakkale, bursa, istanbul hissetmis. allah korusun.",the mexican,06.02.2017 06:55,https://eksisozluk.com/entry/66113412,,,,,,
alarmdan once uyandirmistir.,mew,06.02.2017 06:55,https://eksisozluk.com/entry/66113413,,,,,,
kirklareli'nde hissedilmistir,pureottomanmetal,06.02.2017 06:55,https://eksisozluk.com/entry/66113414,1,kirklareli,,,2,
"canakkale'den acayip hissedilmis, besik gibi sallamistir. dusunun ki uykumdan uyandirdi.",amator king,06.02.2017 06:56,https://eksisozluk.com/entry/66113420,1,canakkale,,,4,
balikesir'de ufak bir sallanti yaratan deprem.,olmadi yar,06.02.2017 06:56,https://eksisozluk.com/entry/66113421,1,balikesir,,,1,
istanbul'u da sallamistir..,black eyed witch,06.02.2017 06:56,https://eksisozluk.com/entry/66113422,1,istanbul,,,2,
izmir mi? tekirdag'da uykumdan uyandiran deprem oldu.,beatitude,06.02.2017 06:56,https://eksisozluk.com/entry/66113424,1,tekirdag,,,4,
izmirde olduguna emin miyiz dedirtendir. zira yatagim bir 3310 titresimi yasadi ayni anlarda.,le wild girl appears,06.02.2017 06:56,https://eksisozluk.com/entry/66113425,,,,,,
"tekirdag'da da gerceklesmis yatagi biri almis eline de savuruyor kadar hissettirmis deprem. cok korkunctu lan. cinler musallat oldu sandim amk. o degil de heyecanla annemi kaldirdim, anne deprem oluyo galiba kalk diye. bakti avizeye ""he oluyo"" dedi. e napalim cikalim mi disari dedim telasla. ""cikip da napcan otur"" dedi oturdum ben de. ne guzel ilk hissettigim depremdeki aksiyon da harikaydi yani!",pinokyo burnu,06.02.2017 06:56 ~ 07:05,https://eksisozluk.com/entry/66113427,1,tekirdag,,,4,
"az evvel tekirdag merkezde de hissedilir bicimde yasanmistir, avize falan sallandi.",serkes limanlar,06.02.2017 06:56,https://eksisozluk.com/entry/66113428,1,tekirdag,merkez,,2,
istanbul fatih'te yattigim yerden hissettigm deprem. uzaktan da olsa kendini hatirlatti.,beklesek de ecelleriyle mi olseler,06.02.2017 06:56,https://eksisozluk.com/entry/66113429,1,istanbul,fatih,,1,
"izmir degil ege denizi aciklari, ayvacik depremidir. 5.3 siddetinde olmustur. http://www.koeri.boun.edu.tr/scripts/lst8.asp deprem olur olmaz hissedilen ilk buyuk sehirden xxx bilmene tarihli deprem diye baslik acilmasi bitsin artik. hem yaniltiyor hem de can sikiyor.",laureux,06.02.2017 06:56,https://eksisozluk.com/entry/66113430,,,,,,
"tekirdag 'da da hissedilmis, alarmdan once uyandirmistir. sana da slm pazartesi.",hep7a,06.02.2017 06:57,https://eksisozluk.com/entry/66113432,1,tekirdag,,,4,
bornova'da hissedilmistir. 5. kattayim guzel sallandim. uzun da surdu.,katil bezelye,06.02.2017 06:57,https://eksisozluk.com/entry/66113433,1,izmir,bornova,,2,
"bursadan hissedildi. uykumdan ziplayarak uyandim. siddeti 5.3, ayvaciknaciklarinda olmus.",lcnktrp,06.02.2017 06:57,https://eksisozluk.com/entry/66113434,1,bursa,,,4,
izmir/guzelyali'dan saglam hissedilmistir.,asyamaris,06.02.2017 06:57,https://eksisozluk.com/entry/66113438,1,izmir,konak,guzelyali,2,
hala devam eden artcilari su an evi sallamaktadir,sunbred,06.02.2017 06:57 ~ 06:58,https://eksisozluk.com/entry/66113439,,,,,,
"istanbul'da zerre hissetmedigim deprem. bakirkoy, 6.kat",only alcoholica,06.02.2017 06:57 ~ 06:58,https://eksisozluk.com/entry/66113440,,,,,,
"tam kopegimin her zamanki okuz gibi kasinmalarina benzer sekilde sallaninca ""sigit lan uykudan uyandirdin"" diye tekmeyi basacakken gunahini aldigimi farkettigim deprem. 7. katta iyi uyandirmistir.",msc,06.02.2017 06:57,https://eksisozluk.com/entry/66113441,,,,,,
canakkale baya sallandi ya.,thefunkyhomosapien,06.02.2017 06:58,https://eksisozluk.com/entry/66113443,1,canakkale,,,3,
"olm nasi izmir lan istanbul'da sicirtti. yalniz tam alarmla oynuyodum he biraz daha erteliyim diye, tekrar bildim ki en baba alarm got korkusuymus. uyu hadi simdi.",aksi kanitlanmadikca cocuktur,06.02.2017 06:58,https://eksisozluk.com/entry/66113445,1,istanbul,,,2,
bornovada uyanik oldugum halde hissetmedim,fullmoon,06.02.2017 06:58,https://eksisozluk.com/entry/66113446,,,,,,
antalya'da bir bok olmamistir.,cok zekiyim,06.02.2017 06:58,https://eksisozluk.com/entry/66113450,,,,,,
5.3 ege denizi bilgisi kandilli rasathanesi sitesinde var. gecmis olsun.,yok ol,06.02.2017 06:58,https://eksisozluk.com/entry/66113451,,,,,,
bursa kestelden hissedemedik,mecnunkaldik,06.02.2017 06:58,https://eksisozluk.com/entry/66113452,,,,,,
tekirdag'da uykudan uyandirmistir.,partsch,06.02.2017 06:59,https://eksisozluk.com/entry/66113454,1,tekirdag,,,4,
"ulan ne zaman yatarken deprem olsa ""yok lan kalbimin atisi o"" diyorum. sozlukten de teyidi aldigimiza gore o 10 saniye iyi gidip gelmisiz.",eksibok,06.02.2017 06:59 ~ 07:03,https://eksisozluk.com/entry/66113456,,,,,,
